isbn,author_id
0-8238-1853-5,4698
0-496-89285-1,1676
0-549-45133-1,2490
0-08-812693-5,437
1-74873-385-0,6036
1-4463-4121-6,8124
0-697-75554-1,1475
0-401-49455-1,3134
1-163-03142-9,8928
0-224-08439-9,1028
0-280-94998-7,2758
1-4980-6769-7,7307
1-363-61529-7,9757
1-200-08133-1,8682
0-295-88851-2,8184
0-89661-577-4,1764
0-331-91226-0,4163
1-225-25368-3,2986
1-4832-2177-6,9379
0-905355-55-5,3567
0-7231-3066-3,7090
0-440-93138-X,4526
1-4930-0724-6,3007
0-9656123-7-6,2311
1-377-74857-X,6825
0-7228-5603-2,1524
0-352-68743-6,8504
0-462-03795-9,3334
0-473-03209-0,7008
0-503-68393-0,4176
1-59139-140-7,5400
1-82131-518-9,4290
0-86829-484-5,1049
0-01-486881-4,4191
0-684-30621-2,3679
0-00-717586-8,4984
1-5005-6943-7,8355
1-151-88082-5,1034
0-594-05878-3,1084
1-4521-2197-4,3010
1-5252-8218-2,1865
0-579-35426-1,581
0-13-408443-8,5874
0-635-66093-8,9329
0-15-804658-7,1540
0-202-79406-7,888
0-605-54779-3,863
0-296-19593-6,3788
0-7479-8775-0,2253
1-5163-7440-1,1282
0-587-45529-2,4874
0-8100-0161-6,9535
1-4088-4360-9,1734
1-997532-08-5,8108
1-58153-171-0,1188
0-634-63210-8,9735
1-243-54274-8,9076
1-168-37647-5,7594
0-8259-2437-5,6719
1-190-49490-6,5126
1-289-32689-4,8548
1-286-30101-7,4875
0-619-80187-5,9674
1-5267-5024-4,2424
1-261-53445-X,7266
0-461-13979-0,7747
1-107-44018-1,6705
1-72286-322-6,7001
1-103-63923-4,7611
0-483-93929-3,5820
1-4257-1935-X,2436
0-571-14433-0,9208
1-56710-280-8,9186
1-133-45798-3,7511
0-13-255486-0,3325
0-651-31511-5,3181
0-552-09471-4,23
1-875377-67-0,8710
1-79365-781-5,1372
1-4817-8279-7,6342
1-57929-133-3,5458
0-516-77102-7,8510
0-450-97338-7,1279
1-870638-99-9,8737
1-364-84028-6,6658
1-190-90404-7,9668
0-7437-3981-7,1417
0-672-28622-X,4917
1-313-59026-6,8243
0-391-29251-X,4027
0-327-43477-5,7562
0-515-85792-0,6503
1-78944-196-X,8197
0-687-56205-8,6330
0-7496-9701-6,9575
1-5110-0311-1,2851
0-9602576-7-5,9574
0-05-128209-7,8664
1-5310-8506-7,678
0-530-00109-8,6688
1-02-988230-4,9403
0-8427-7688-5,2896
1-58543-880-4,4820
0-02-793366-0,8858
1-4142-8562-0,6178
1-4835-9535-8,6662
1-4175-3876-7,7223
0-469-31533-4,8982
0-01-689241-0,3718
0-9762769-3-3,3525
1-280-91230-8,1891
0-377-04489-X,2930
1-80077-272-6,3658
1-5052-1646-X,6102
0-319-24221-8,2306
0-01-681881-4,9754
1-219-86686-5,585
0-7386-3432-8,5274
1-237-11523-X,2544
0-255-27749-0,4507
1-67030-999-1,8540
1-02-972355-9,1026
0-625-73232-4,4471
0-901156-25-6,8445
0-429-02898-9,5331
1-72761-416-X,238
0-239-03282-9,3603
1-59324-273-5,8584
0-7123-3389-4,734
0-572-05151-4,5135
0-253-54241-3,4004
1-02-836850-X,9958
1-935445-54-5,2444
1-147-40359-7,9557
0-288-45479-0,728
1-84558-086-9,1432
1-257-23717-9,7206
1-09-243005-9,2177
0-281-17652-3,8446
1-4160-9784-8,4168
0-225-70865-5,6447
1-85997-573-9,6220
1-230-68601-0,1641
0-00-841609-5,3265
1-954123-88-4,240
1-82375-669-7,4797
0-7308-5069-2,4072
0-456-43040-7,2562
1-922777-31-5,3344
1-83342-974-5,6250
1-351-87191-9,2923
0-86097-211-9,9885
1-02-547046-X,8260
1-933457-05-8,7329
1-5469-3119-8,7834
1-55795-059-8,375
0-477-96686-1,6010
0-541-18344-3,4984
0-432-80822-1,1099
1-64229-095-5,5702
0-589-70677-2,2296
1-60239-440-7,3208
1-261-35397-8,2949
1-888991-64-X,7025
0-7726-2064-4,1197
0-7122-9535-6,1100
0-86717-031-X,1953
1-147-48541-0,7907
0-334-65037-2,4022
0-437-94737-8,5349
1-350-66045-0,5336
0-08-734520-X,8908
0-655-46492-1,5878
0-222-43509-7,1158
1-990468-49-7,5684
1-64823-843-2,4402
1-75729-004-4,1085
0-7383-6084-8,1172
1-72043-621-5,5846
1-235-38864-6,4429
0-9822314-3-1,7267
1-85771-292-7,8769
0-7639-5121-8,6931
0-08-095450-2,5885
0-330-48457-5,879
0-86244-252-4,1593
1-58881-713-X,1941
1-76650-817-0,2564
0-569-55634-1,1119
0-384-15679-7,3174
0-8328-5156-6,9086
1-80863-437-3,33
1-77505-044-0,7512
0-18-792384-1,2010
0-19-509372-0,1261
1-84021-249-7,4750
1-369-65441-3,6893
1-67926-550-4,4764
1-218-78830-5,3176
0-251-46829-1,7403
0-07-349774-6,6732
1-79540-887-1,3860
1-163-90651-4,6099
1-337-96404-2,799
0-428-35972-8,2734
0-02-613215-X,2932
1-948992-53-1,1162
1-935973-60-6,3864
0-428-98819-9,1145
1-307-45081-4,5428
1-4188-8954-7,5275
0-363-54722-3,2431
0-8035-8327-3,1845
0-280-42305-5,9873
1-4814-9647-6,5444
1-75593-592-7,8158
0-902373-08-0,6094
0-930463-31-5,5270
1-4825-2539-9,5577
1-5134-4875-7,6532
1-370-44847-3,5941
1-59420-359-8,1836
1-9875-5154-0,6000
1-382-03956-5,8671
1-181-54098-4,1204
1-309-68091-4,7360
0-00-314860-2,8605
0-301-22250-9,3178
1-9760-0969-3,493
0-11-475777-1,4949
0-248-28816-4,4137
0-8444-5893-7,5774
1-968594-77-9,2796
0-314-64818-6,2451
1-01-882237-2,67
0-08-327843-5,3808
1-06-108997-5,1200
0-9533102-1-3,8975
0-910024-86-3,6542
1-07-606770-0,7762
0-218-05441-6,7763
1-03-200239-5,5127
1-84372-200-3,3877
1-338-74698-7,2119
1-4019-4521-X,4013
0-9610698-3-X,5037
0-653-09085-4,1810
0-670-22965-2,8079
0-414-00155-9,2507
1-74621-616-6,981
1-4660-0216-6,2933
1-164-40282-X,9354
0-328-35379-5,7157
1-4184-8679-5,3617
1-5442-1912-1,2033
0-19-674210-2,9382
1-215-15168-3,5143
1-01-988745-1,5740
0-277-69620-8,111
1-5149-8683-3,9646
1-4549-4768-3,9718
1-140-64528-5,8338
0-13-944391-6,5243
0-205-68198-0,9860
1-80956-886-2,4504
1-5333-6393-5,2708
0-628-05893-4,4647
0-917178-52-1,4871
1-318-46263-0,1964
1-79918-428-5,2162
1-5245-0711-3,717
0-87720-343-1,7443
0-476-17362-0,1016
0-930494-34-2,7927
0-944148-61-1,7158
0-7126-9491-9,7154
1-916433-17-0,4069
0-492-67812-X,8649
1-83848-997-5,8491
0-7739-2167-2,8096
1-203-98236-4,405
0-445-14904-3,7578
1-896438-37-7,9699
1-01-375927-3,5888
1-05-580482-X,1015
1-4612-3068-3,7462
0-603-55270-6,2985
0-7655-4734-1,8225
0-16-094389-2,3536
1-78225-319-X,4126
1-00-299189-7,4719
0-215-57851-1,6832
1-935228-50-1,3957
0-06-945782-4,3414
0-495-91287-5,6690
1-83393-313-3,1052
0-7875-5176-7,5800
1-189-82348-9,314
1-81851-913-5,1379
1-933318-01-5,1107
0-475-97943-5,1578
0-12-362598-X,8274
1-378-01835-4,6100
1-281-66103-1,791
1-08-120820-1,7031
1-912616-05-X,1400
1-5108-1050-1,3189
1-170-25028-9,9570
1-323-69910-4,8245
1-946439-55-X,868
1-4348-7258-0,5198
0-7105-7082-1,3087
1-71685-825-9,4825
1-62623-970-3,5693
0-7850-0327-4,4506
0-06-756731-2,5379
1-04-142144-3,3897
0-318-75944-6,2549
0-13-364500-2,7832
0-647-42145-3,7058
0-9923596-7-8,5863
0-654-94343-5,1696
1-207-59905-0,6417
0-579-15710-5,1995
1-4500-3185-4,4277
1-924619-20-2,468
0-664-83112-5,8178
0-9774568-7-0,4761
0-12-893855-2,7625
1-4209-4597-1,3184
0-7217-7044-4,3089
1-196-13388-3,4851
1-62332-219-7,1830
0-9953160-6-6,7952
0-9532250-4-6,4351
0-612-22371-X,926
1-64229-095-5,413
0-01-049694-7,7991
1-966800-19-3,8323
0-88128-678-8,409
1-01-503033-5,1542
1-313-95953-7,8226
1-204-95657-X,6655
0-418-10271-6,6320
1-142-95983-X,6806
0-266-80911-1,2720
0-502-69310-X,3966
0-505-00722-3,9507
0-509-08233-5,6482
1-69036-554-4,319
0-8238-7428-1,8753
1-59535-009-8,6715
1-71708-960-7,2675
0-610-76937-5,7445
1-347-22371-1,9983
1-5183-7884-6,1158
1-4986-2150-3,9001
1-4937-4443-7,3063
0-267-38581-1,1348
1-80546-633-X,3887
0-685-48442-4,4042
1-236-87220-7,2934
1-225-21505-6,6923
0-422-31013-1,2584
1-01-774542-0,5521
1-58019-135-5,6483
0-8432-7010-1,4499
1-397-82284-8,9034
1-5317-2659-3,6560
0-339-30539-8,6662
1-55644-407-9,2771
0-9817612-0-8,1002
1-09-854417-X,158
1-353-71917-0,813
1-4107-0202-2,5446
1-64384-574-8,9685
0-9673302-8-9,4231
1-00-490612-9,6859
0-7003-5997-4,2141
1-02-403287-6,3342
1-7328560-3-6,5743
1-901311-20-1,2023
1-5062-4487-4,8928
0-8330-4921-6,8105
0-86340-341-7,8613
1-284-32637-3,1889
1-169-27666-0,9329
0-85066-517-5,4268
1-140-55182-5,834
1-75941-700-9,6394
1-132-37985-7,8948
0-411-93842-8,2629
0-283-03102-6,1595
1-895064-43-0,7869
0-02-406276-6,4704
1-955600-87-2,7544
1-5008-8304-2,2293
1-82090-121-1,225
0-252-19621-X,1955
1-08-396188-8,9629
0-609-85349-X,6261
0-371-17680-8,3089
1-02-869197-1,6739
0-428-33749-X,6160
0-7231-3066-3,2801
0-937928-33-X,9435
0-08-007557-6,3830
1-00-040143-X,4269
1-193-96359-1,3645
0-397-40794-7,612
0-682-04737-6,9054
1-05-221456-8,705
1-114-49915-3,6605
0-01-945365-5,2411
0-86967-721-7,2769
1-60981-234-4,3776
1-128-98869-0,2316
1-7360096-2-1,8010
1-06-885842-7,2812
0-451-60637-X,8441
0-402-30359-8,699
1-312-25501-3,2505
1-288-02425-8,6213
0-14-022232-4,9098
0-686-23008-6,2545
1-211-48802-0,6664
0-552-67655-1,2743
0-9610009-8-8,372
1-62124-259-5,5099
0-7728-9184-2,5753
1-06-459689-4,281
0-491-19321-1,980
1-347-14214-2,7755
1-63888-007-7,7910
0-12-430683-7,8804
0-442-63745-4,8978
1-188-36571-1,6200
1-61115-517-7,8037
1-912111-45-4,4715
0-7096-6147-9,6928
1-991577-47-8,5288
0-7343-1030-7,7744
1-77790-462-5,606
1-226-57550-1,351
1-75776-486-0,2914
1-4207-8282-7,4513
0-638-21307-X,7869
1-61200-976-X,692
1-01-334172-4,3482
0-7633-0006-3,109
0-19-443371-4,7690
1-5421-8482-7,6698
0-364-51666-6,6655
1-04-779896-4,922
0-355-05713-1,8519
0-18-308540-X,9328
0-486-15649-4,6272
1-941238-85-8,6684
1-61003-001-X,826
1-82813-612-3,5005
0-299-86804-4,5786
1-170-99395-8,7544
1-64002-104-3,4544
0-86203-649-6,875
0-212-46849-9,2127
1-05-242856-8,6111
0-550-29838-X,9862
1-79310-504-9,4799
0-413-19848-0,314
0-492-10393-3,6081
0-627-02471-8,5096
0-927472-20-1,5267
1-221-41830-0,8455
1-391-97563-4,5655
1-896051-28-6,7471
0-602-00035-1,9713
0-613-12874-5,8191
1-892383-49-7,366
1-75219-801-8,3656
0-607-43716-2,9853
1-60137-666-9,3763
0-8308-7143-8,8889
0-444-28859-7,9675
0-86552-482-3,3606
1-927090-35-0,2438
1-55319-311-3,2820
0-18-818317-5,1551
0-7328-0064-1,8302
0-509-69076-9,5518
1-123-50697-3,2952
1-03-672801-3,7301
0-479-30812-8,9988
1-971540-37-4,4632
1-102-87132-X,8865
0-335-62054-X,9545
0-12-828337-8,4859
0-411-15912-7,6268
1-59932-542-X,6865
0-7339-7392-2,6901
0-272-53906-6,7800
1-392-41367-2,443
1-84636-437-X,6052
0-12-465904-7,2280
1-81394-187-4,7196
0-404-55230-7,5017
1-4596-9040-0,4822
0-9961238-7-3,1446
1-955664-85-4,9339
0-527-80478-9,3367
0-273-30086-5,3653
1-276-60067-4,286
1-84181-085-1,3015
0-610-04055-3,2185
1-82484-749-1,3489
1-80702-159-9,5395
1-357-38391-6,1244
0-7271-5514-8,2623
1-915643-53-8,3998
0-558-32431-2,798
0-88949-275-1,1847
0-591-72287-9,3731
0-437-34023-6,3606
1-00-470295-7,2965
1-04-702140-4,8336
0-304-71743-6,8702
1-4470-5155-6,7090
1-59756-667-5,9870
1-933318-01-5,9775
1-174-07391-8,6822
0-8349-2856-6,6624
1-4451-8761-2,909
0-14-961697-X,6613
1-4855-3632-4,2008
1-151-91064-3,4123
1-926075-72-2,7838
1-317-89361-1,2782
1-86183-523-X,2826
1-884334-65-2,5032
0-512-83603-5,7825
1-05-425787-6,6370
0-375-25793-4,1242
1-67322-651-5,1556
0-508-65139-5,1072
1-75413-148-4,8589
1-71694-938-6,5205
0-264-47216-0,2226
0-313-43902-8,27
1-968629-14-9,1712
0-484-73669-8,9497
1-380-08847-X,4329
1-77176-875-4,5680
1-391-32372-6,6444
0-357-87174-X,9719
0-244-87076-4,9624
0-12-726439-6,9370
0-246-74291-7,1971
1-55698-125-2,4046
1-921258-11-X,6046
1-07-834629-1,4297
1-63634-507-7,4989
1-55482-019-7,9989
1-08-846838-1,1037
0-262-14193-0,8937
1-389-04171-9,6433
1-83201-705-2,847
0-932335-69-1,3578
1-4811-1817-X,1149
1-55684-066-7,7249
1-4999-7798-0,5915
0-604-15436-4,9077
1-227-73431-X,1886
0-615-02484-X,9603
1-118-33335-7,5765
1-01-197619-6,4504
1-342-93520-9,227
0-7162-8483-9,3745
0-315-94904-X,8132
1-56936-907-0,3439
0-546-49729-2,2486
1-945343-99-0,187
0-451-01733-1,2645
1-9990822-1-4,4836
1-55820-719-8,8636
0-01-640903-5,2941
1-72314-342-1,3255
0-519-56367-0,8997
1-4648-9523-6,4723
0-01-308313-9,9380
1-191-50616-9,2150
1-79161-972-X,5445
1-72999-397-4,7400
1-251-87724-9,4542
1-4166-2551-8,2310
1-992771-91-X,761
1-990048-49-8,3822
1-155-92630-7,5672
0-699-17885-1,1396
1-83612-087-7,4238
0-454-22116-9,4371
0-17-545079-X,9434
0-465-96861-9,8292
0-9922364-2-8,191
0-621-90166-0,9705
1-5133-2797-6,4151
0-628-62003-9,8689
0-410-84082-3,7481
0-649-62822-5,2645
0-238-77297-7,6644
0-547-31526-0,679
0-14-524067-3,604
1-326-09278-2,7881
0-587-14962-0,885
1-285-80714-6,138
0-05-839982-8,29
1-02-622446-2,1708
1-70932-742-1,994
0-01-281850-X,4765
1-112-77051-8,7513
0-487-67376-X,9877
1-228-85307-X,148
1-268-54342-X,7549
1-207-35215-2,9600
1-68899-147-6,2200
1-83567-625-1,5256
1-55546-548-X,564
1-04-315026-9,571
0-01-000049-6,8355
0-8425-3855-0,503
0-554-24555-8,488
0-10-221102-7,8380
1-236-17899-8,98
1-69655-030-0,4061
1-55173-802-3,2446
0-18-020515-3,7540
0-348-05418-1,9384
1-76624-209-X,3471
1-5417-6166-9,771
0-553-06471-1,7169
1-358-07622-7,5956
1-5382-7791-3,1778
0-646-73315-X,8461
0-450-32692-6,3855
0-599-06360-2,9851
0-9874623-1-8,8556
1-09-495092-0,416
1-84057-841-6,3660
0-7133-1943-7,527
0-396-29698-X,4278
0-689-50911-1,8148
0-00-435371-4,6131
0-17-164323-2,7101
0-907992-53-6,241
0-11-017085-7,617
0-292-87797-8,2361
0-7117-8064-1,2639
1-289-87069-1,6375
0-400-02814-X,6241
0-234-12809-7,9926
0-9882337-0-3,8381
1-55635-239-5,553
1-06-139888-9,6616
0-524-38625-0,1363
0-19-724935-3,1035
0-497-71931-2,2437
1-937314-93-6,5016
0-677-26698-7,8733
0-395-33117-X,6339
1-5044-3480-3,4702
0-9547482-0-4,1253
0-618-78341-5,3642
1-72984-685-8,1923
0-680-12143-9,5943
0-07-858266-0,4815
0-939523-24-8,8237
0-444-99027-5,4389
1-338-86700-8,2090
0-11-526882-0,767
0-09-141346-X,1380
0-319-25187-X,7969
0-462-73032-8,9705
0-04-840779-8,6493
1-884073-47-6,5592
0-17-916149-0,9078
0-395-14782-4,7480
0-15-229231-4,730
1-122-18426-3,8716
0-219-61567-5,8036
0-299-84197-9,9927
1-969745-86-X,207
1-72106-233-5,7937
1-65875-204-X,5342
0-89418-119-X,140
1-55597-574-7,848
1-57300-209-7,8151
1-384-52609-9,1086
1-00-594865-8,391
1-03-493849-5,2878
1-5444-1032-8,3754
0-7365-3508-X,8576
1-389-98754-X,3445
1-4770-3195-2,9905
0-921845-61-8,1033
0-89009-113-7,3201
1-249-21334-7,7781
0-7146-1108-5,8610
0-269-37282-2,7093
1-4337-3654-3,7458
0-930025-39-3,8355
0-7941-9578-4,9907
1-214-92930-3,2767
1-4747-8171-3,1780
1-180-46293-9,5227
0-916676-45-5,3369
1-76046-669-7,8536
1-59820-126-3,4771
1-74023-680-7,8396
0-19-618364-2,9857
1-65350-027-1,469
0-8454-7371-9,8043
1-78497-887-6,1626
1-5295-9726-9,6175
1-74374-354-8,5131
1-65498-943-6,1170
1-62253-623-1,4900
0-7592-1347-X,7610
0-276-58535-6,6013
0-321-89899-0,3284
0-656-03609-5,2345
0-578-50887-7,6976
0-14-922272-6,2471
1-68387-003-4,2030
1-02-196967-2,8644
0-631-73208-X,5562
1-396-36474-9,5383
0-541-77430-1,242
0-590-60527-5,596
1-322-65056-X,2141
1-05-492270-5,6740
0-343-41713-8,3911
1-111-55977-5,3138
1-336-86182-7,5795
0-05-337493-2,4114
0-400-33715-0,3043
1-4525-9671-9,5361
0-9611775-7-8,8761
0-7582-8155-2,5968
1-60405-204-X,9653
1-4052-9042-0,3813
1-65947-310-1,2204
1-296-43395-1,4473
0-8302-8972-0,1820
1-80761-511-1,5894
1-186-90457-7,6819
1-5296-4882-3,1782
0-9615265-9-9,7242
0-532-84276-6,7138
0-906338-81-6,2020
0-203-36858-4,2983
0-03-287730-7,2452
1-57107-951-3,4063
1-351-06305-7,9724
0-214-06146-9,4809
0-411-97582-X,5547
1-02-579758-2,1109
0-251-46829-1,508
1-82727-678-9,1297
0-620-29127-3,7039
0-203-07933-7,8097
1-150-47521-8,9323
0-207-76554-5,822
0-498-88925-4,7363
0-554-67074-7,4118
1-83239-637-1,2865
1-339-98549-7,1914
1-03-609702-1,7913
0-9750377-0-6,9963
0-639-33183-1,8931
0-935982-24-8,2665
0-8046-2163-2,4513
1-166-94143-4,3082
1-4002-0434-8,668
1-79841-192-X,5853
1-124-14387-4,5329
0-315-16780-7,2742
0-611-71026-9,5888
1-64989-570-4,7447
0-948461-08-X,2231
1-59661-683-0,2345
0-241-25110-9,878
1-146-10294-1,3273
1-954552-33-5,7381
1-910063-83-5,3812
0-16-878565-X,5779
1-285-34916-4,8117
1-993033-74-2,7735
0-8211-9749-5,6720
1-77519-077-3,4412
1-965965-20-2,5816
1-935845-70-5,7549
1-251-06268-7,6777
0-16-817878-8,9042
1-870254-35-X,9146
1-60749-933-9,9092
1-63300-952-1,556
1-63586-405-4,1620
1-383-04096-6,5819
0-642-00258-4,2377
0-530-07194-0,6346
1-08-331494-7,2858
1-5128-6660-1,4041
0-85231-981-9,8525
1-948262-32-0,8309
1-874756-03-1,1325
0-10-861269-4,5607
1-08-839527-9,2267
0-572-64309-8,3627
1-62335-819-1,1740
0-12-148244-8,2927
1-59265-886-5,3962
1-76591-236-9,1388
0-06-179217-9,1983
0-342-42094-1,8416
0-612-87794-9,743
1-5408-8769-3,5353
1-253-88125-1,2569
1-902518-38-1,4140
0-231-96504-4,5549
0-7038-6965-5,2961
1-893768-56-2,5380
1-05-679771-1,7454
0-915012-95-2,449
0-9934216-4-4,7012
0-327-69002-X,6234
1-84147-929-2,4606
0-910227-96-9,4103
1-387-67591-5,7033
1-323-19555-6,2303
0-225-67810-1,8884
0-550-91229-0,3830
1-183-59760-6,6657
1-85091-160-6,1285
1-360-46586-3,8965
1-05-906838-9,9601
1-69054-556-9,7212
0-661-36310-4,1345
1-296-69581-6,2494
0-7421-5159-X,5089
1-55747-337-4,5264
0-234-17039-5,3114
0-488-69109-5,4693
1-70709-908-1,5770
0-643-55609-5,4638
1-5120-9315-7,8631
1-83102-548-5,1871
0-329-43885-9,7755
0-7310-7057-7,681
1-06-325054-4,1880
0-02-633900-5,5242
0-474-61006-3,9135
1-03-407933-6,9415
1-74989-444-0,1030
0-616-52226-6,8234
0-15-682950-9,7359
1-4432-4110-5,5855
0-14-796974-3,3522
1-889720-29-1,1337
0-240-90366-8,987
0-632-49858-7,6022
1-215-09481-7,2616
0-219-34348-9,1807
1-4442-6565-2,3772
0-08-300622-2,1350
1-323-45636-8,3333
1-254-27210-0,8786
1-295-90924-3,7268
1-300-93081-0,1131
0-299-05102-1,5576
1-146-34453-8,1441
1-63763-705-5,9594
0-430-49302-9,5620
1-64814-681-3,4995
1-64272-832-2,1976
0-9945178-4-X,71
0-627-47331-8,7304
1-921158-69-7,4968
0-7007-9532-4,5579
0-905669-60-6,6856
0-7845-2993-0,2446
1-5080-6398-2,2256
0-9968682-3-2,9040
0-306-39277-1,71
0-7254-9357-7,4679
1-270-59492-3,2692
0-644-62447-7,6318
1-77400-723-1,9358
1-02-253822-5,6745
0-11-227728-4,8063
0-01-427285-7,2998
0-8476-2411-0,9882
0-8485-0699-5,7438
1-82699-937-X,7835
0-693-46621-9,2451
1-177-30279-9,4246
0-7218-6793-6,3851
0-02-839485-2,1705
1-4887-3227-2,7865
1-919521-79-8,5470
0-12-946741-3,8762
0-591-56898-5,3059
0-7806-4287-2,4517
1-85545-978-7,2446
0-398-11570-2,3227
0-00-116558-5,5434
0-459-88300-3,3809
1-84193-703-7,5151
1-148-64932-8,9742
0-590-33650-9,7069
1-60945-889-3,4262
1-80734-020-1,1030
1-174-86965-8,4011
0-645-98208-3,6566
1-82936-859-1,667
0-224-69718-8,2286
1-75019-885-1,3961
1-276-45244-6,4229
1-360-46586-3,9480
1-09-646954-5,8649
1-261-20663-0,4038
0-7498-2770-X,2622
1-4640-9455-1,1384
1-5045-3986-9,154
0-9541149-0-6,7361
1-59939-693-9,7272
1-898652-46-5,7332
1-09-431462-5,6382
0-7571-1393-1,9914
0-00-168969-X,8984
1-4661-9708-0,8760
0-663-15560-6,8634
0-14-835398-3,1514
1-7368263-7-9,9778
1-62099-238-8,405
1-06-464439-2,6396
0-398-54113-2,3527
0-329-19580-8,5428
0-463-64235-X,5549
0-921127-94-4,5726
1-161-76384-8,556
1-385-76821-5,5071
1-274-26331-X,353
1-146-28393-8,4912
1-915596-57-2,8395
0-7817-2652-2,6073
1-83602-249-2,8629
0-89162-274-8,6243
0-9656737-1-5,6618
1-255-65543-7,3877
0-12-340661-7,6335
1-05-990490-X,5927
0-7068-2007-X,4521
0-85561-367-X,4435
1-297-71224-2,1724
1-151-29951-0,418
0-525-44679-6,7541
1-72998-773-7,4398
0-391-00820-X,4006
1-389-51216-9,4289
1-06-837090-4,4340
1-4760-3526-1,4076
1-61267-999-4,1858
1-59092-098-8,8009
0-523-98230-5,5805
1-228-32490-5,2324
0-322-58306-3,9233
0-13-316124-2,9314
1-68586-647-6,2323
0-944627-46-3,3928
0-07-104132-X,3074
1-79934-373-1,1134
1-55900-769-9,9605
1-323-10142-X,1421
1-174-34844-5,3304
1-84114-713-3,3938
1-70522-706-6,5211
0-7754-7118-6,4543
0-17-566984-8,6659
0-256-72096-7,994
1-354-88678-X,2707
0-332-66967-X,1379
0-15-436565-3,7810
1-08-752032-0,7584
0-205-70443-3,3188
0-261-87297-4,7137
0-05-994182-0,5267
0-341-36284-0,2231
1-03-880310-1,3373
1-68166-579-4,2532
0-332-32310-2,7207
1-70333-947-9,1838
1-61143-358-4,5880
1-62542-571-6,6298
1-363-51850-X,7238
1-278-24441-7,8605
1-236-44819-7,4003
1-09-343243-8,5503
1-257-59555-5,5563
0-440-40017-1,5534
1-4534-8394-2,3891
0-07-346090-7,383
1-140-70507-5,9963
1-5379-0717-4,7904
1-936105-16-0,9523
0-358-95924-1,9713
0-07-792173-9,1978
0-552-69235-2,1173
1-69094-332-7,4557
0-8198-1817-8,4426
1-4927-4281-3,159
0-219-77988-0,3573
0-328-16286-8,6979
1-56104-911-5,8327
1-4995-6968-8,2135
1-136-76234-5,401
1-963581-19-9,6576
1-932175-32-6,8742
0-7247-3611-5,2737
0-7575-5813-5,8923
0-450-47394-5,9244
0-582-18209-3,6419
1-86571-314-7,7395
1-04-346865-X,203
1-64338-524-0,6807
1-397-05861-7,4840
0-526-38605-3,6245
1-04-257145-7,4388
1-263-44766-X,4043
0-10-585675-4,3169
1-367-62877-6,6213
1-937840-07-7,6300
1-79812-590-0,7905
0-04-449005-4,5290
1-191-03991-9,7721
0-561-48588-7,851
1-389-54872-4,9474
0-695-41418-6,3727
1-70774-714-8,5244
1-4936-6397-6,6343
0-7272-4368-3,4151
0-226-24942-5,9372
1-68569-992-8,8087
0-536-13205-4,7945
1-886412-19-7,8274
0-939776-72-3,4103
0-423-17985-3,6587
1-5404-9602-3,7556
1-252-64817-0,5157
1-7337732-9-0,9745
1-4435-2202-3,5224
1-4572-8943-1,9528
0-520-94071-7,7774
0-330-39806-7,5126
1-107-31713-4,910
0-01-603661-1,2647
1-68528-574-0,7123
1-231-40783-2,2138
1-4691-0534-9,7996
1-5025-3423-1,981
1-231-33530-0,9449
1-875367-80-2,5939
1-353-81755-5,6488
0-366-27314-0,517
1-988462-12-6,2339
0-393-02832-1,3598
0-14-510968-2,8542
0-376-34751-1,2815
0-7189-2142-9,369
1-05-141228-5,8454
1-07-746639-0,4946
0-7183-7418-5,3880
1-60644-632-0,5107
0-204-28551-8,8604
0-349-19166-2,1772
0-05-183627-0,1271
1-4702-5494-8,4450
0-11-494793-7,4633
0-417-31024-2,2436
1-385-14088-7,8165
1-921477-31-8,6967
1-9758-1333-2,6266
0-279-53243-1,7231
0-946250-61-8,1422
1-362-31055-7,2897
1-62564-710-7,9594
0-497-97886-5,8458
1-76695-870-2,9685
1-357-95716-5,2664
1-4163-6341-6,8621
0-379-57150-1,7234
1-147-40943-9,6262
0-8030-7055-1,8169
0-89188-176-X,449
0-387-42590-X,3103
1-82953-602-8,1883
0-464-76719-9,6059
0-89868-360-2,4146
1-75554-173-2,6361
0-688-13705-9,4127
1-924226-93-6,850
1-918681-17-1,2254
0-622-53370-3,2528
0-9749890-2-9,7814
1-4694-4135-7,1539
1-899279-79-2,1790
0-06-132985-1,921
0-15-865556-7,6607
1-71009-010-3,266
0-588-73007-6,944
0-87767-004-8,8151
0-03-929530-3,7726
1-58165-668-8,8817
1-71392-728-4,8958
1-292-91394-0,634
1-915401-90-9,932
1-4501-7640-2,7556
0-392-13977-4,4177
0-9560919-4-6,9372
0-588-23397-8,5305
0-494-91205-7,8710
0-9959384-9-0,5476
1-55340-155-7,9491
1-296-86481-2,3338
1-357-95453-0,2804
1-939572-77-0,8678
0-11-396894-9,2180
0-429-80071-1,6931
1-56856-186-5,7391
1-03-701531-2,2276
0-498-88905-X,2434
0-9771988-1-2,6691
1-60867-735-4,526
0-227-02497-4,1779
1-104-75175-5,1719
0-218-11285-8,500
0-928863-62-X,2051
1-66075-383-X,3662
0-525-34465-9,8526
1-62376-383-5,8302
0-8217-3904-2,9914
1-67153-132-9,9551
0-523-50380-6,7100
0-361-82876-4,63
0-540-32695-X,3116
0-646-96427-5,9705
0-569-51700-1,2690
1-198-65062-1,1556
1-230-07478-3,8400
0-85880-652-5,7014
1-869908-70-8,7023
0-02-696523-2,7410
